2.3154352,-3.45E-18,1.58E-17
2.3173764,-1.94E-18,1.59E-17
2.319315,-3.11E-18,1.68E-17
2.3212512,-1.46E-17,1.69E-17
2.323185,-4.95E-18,1.74E-17
2.3251164,2.42E-17,1.59E-17
2.3270454,-1.56E-17,1.82E-17
2.328972,-3.73E-18,1.73E-17
2.3308964,-3.17E-17,1.73E-17
2.332818,1.24E-17,1.50E-17
2.3347373,2.50E-18,1.70E-17
2.3366544,4.48E-18,1.71E-17
2.338569,-1.53E-17,1.69E-17
2.340481,2.42E-17,1.72E-17
2.3423908,-7.37E-18,1.97E-17
2.3442984,5.07E-18,1.86E-17
